id,date,zipcode,City,price,bedrooms,bathrooms,sqft_living,House Size,sqft_lot,floors,waterfront,Are there Waterfronts ?,view,How many views ?,condition,Habitability,grade,Architechture,sqft_above,sqft_basement,yr_built,yr_renovated,Renovated/Not Renovated,sqft_living15,sqft_lot15
4031000260,6/6/2014,98001,Auburn,"$200,000.00 ",2,1,1730,Medium,9610,1,0,No,0,No View,3,Average,7,High Quality ,1380,350,1962,0,Not Renovated,1310,9812
7982600030,8/12/2014,98001,Auburn,"$219,000.00 ",3,2,1200,Small,12000,1,0,No,0,No View,3,Average,7,High Quality ,1200,0,1986,0,Not Renovated,1200,9405
2730000070,8/14/2014,98001,Auburn,"$225,000.00 ",3,1,1120,Small,10665,1,0,No,0,No View,4,Good,6,Standard ,1120,0,1961,0,Not Renovated,1240,10639
6648770240,12/24/2014,98001,Auburn,"$360,000.00 ",4,3,2390,Large,7056,2,0,No,0,No View,3,Average,9,High Quality ,2390,0,1990,0,Not Renovated,2590,7801
3353402400,3/26/2015,98001,Auburn,"$124,500.00 ",2,1,840,Small,6480,1,0,No,0,No View,4,Good,5,Basic ,840,0,1954,0,Not Renovated,1100,7300
8947250060,3/26/2015,98001,Auburn,"$292,500.00 ",4,3,1610,Medium,4568,2,0,No,0,No View,3,Average,7,High Quality ,1610,0,2006,0,Not Renovated,1834,4604
1311600030,7/16/2014,98001,Auburn,"$270,000.00 ",4,2,1850,Medium,7350,1,0,No,0,No View,3,Average,7,High Quality ,1050,800,1965,0,Not Renovated,1450,7250
3353404510,1/7/2015,98001,Auburn,"$305,000.00 ",2,1,1960,Large,186872,1.5,0,No,0,No View,4,Good,6,Standard ,1960,0,1936,0,Not Renovated,1650,19200
2616700520,3/18/2015,98001,Auburn,"$285,000.00 ",3,3,1590,Medium,9736,2,0,No,0,No View,3,Average,7,High Quality ,1590,0,1985,0,Not Renovated,1580,7500
3750603471,3/27/2015,98001,Auburn,"$239,950.00 ",3,3,1560,Medium,4800,2,0,No,0,No View,4,Good,7,High Quality ,1560,0,1974,0,Not Renovated,1510,12240
1311900240,12/30/2014,98001,Auburn,"$226,500.00 ",3,2,1560,Medium,7000,1,0,No,0,No View,4,Good,7,High Quality ,1560,0,1968,0,Not Renovated,1560,7200
8001450060,8/20/2014,98001,Auburn,"$370,000.00 ",5,3,2670,Very Large,9920,1,0,No,0,No View,3,Average,8,High Quality ,1400,1270,1990,0,Not Renovated,1890,10341
8856004327,5/9/2014,98001,Auburn,"$248,000.00 ",4,3,2163,Large,5883,2,0,No,0,No View,3,Average,7,High Quality ,2163,0,2006,0,Not Renovated,1700,10143
5412100240,10/22/2014,98001,Auburn,"$340,000.00 ",4,3,2550,Large,7555,2,0,No,0,No View,3,Average,8,High Quality ,2550,0,2001,0,Not Renovated,2550,6800
7696610270,12/29/2014,98001,Auburn,"$238,000.00 ",3,2,1360,Small,7488,1,0,No,0,No View,4,Good,7,High Quality ,1050,310,1975,0,Not Renovated,1580,7508
2616700560,12/4/2014,98001,Auburn,"$250,000.00 ",3,2,1660,Medium,13085,1,0,No,0,No View,3,Average,7,High Quality ,1010,650,1985,0,Not Renovated,1660,7778
1311800560,11/21/2014,98001,Auburn,"$209,000.00 ",3,2,1250,Small,8084,1,0,No,0,No View,4,Good,7,High Quality ,1250,0,1967,0,Not Renovated,1340,7680
3751602797,7/2/2014,98001,Auburn,"$411,000.00 ",4,2,2370,Large,76665,2,0,No,0,No View,4,Good,8,High Quality ,2370,0,1978,0,Not Renovated,2110,19334
3751601171,10/7/2014,98001,Auburn,"$229,500.00 ",3,2,1810,Medium,14400,1,0,No,0,No View,4,Good,7,High Quality ,1810,0,1954,0,Not Renovated,1710,12000
3422049276,12/11/2014,98001,Auburn,"$310,000.00 ",3,2,1880,Medium,30346,1,0,No,0,No View,3,Average,8,High Quality ,1880,0,1988,0,Not Renovated,2260,5883
3750605247,8/4/2014,98001,Auburn,"$255,000.00 ",3,1,1710,Medium,12000,1,0,No,0,No View,4,Good,7,High Quality ,1710,0,1972,0,Not Renovated,1310,9600
1460900030,9/26/2014,98001,Auburn,"$280,000.00 ",4,3,2400,Large,4596,2,0,No,0,No View,3,Average,8,High Quality ,2400,0,2004,0,Not Renovated,2230,4763
5515600163,9/16/2014,98001,Auburn,"$420,000.00 ",5,2,3070,Very Large,64033,1,0,No,0,No View,3,Average,9,High Quality ,2730,340,1983,0,Not Renovated,1560,28260
8001100030,1/2/2015,98001,Auburn,"$256,000.00 ",3,3,1570,Medium,5113,1,0,No,0,No View,3,Average,7,High Quality ,1090,480,1996,0,Not Renovated,1570,5150
7905400160,2/11/2015,98001,Auburn,"$246,900.00 ",3,2,1370,Small,9800,1,0,No,0,No View,5,Excellent,7,High Quality ,1370,0,1968,0,Not Renovated,1370,9800
3750600566,12/15/2014,98001,Auburn,"$199,950.00 ",2,2,870,Small,18537,1,0,No,0,No View,4,Good,6,Standard ,870,0,1946,0,Not Renovated,1300,22800
5530000030,1/26/2015,98001,Auburn,"$233,000.00 ",4,2,2130,Large,9579,1,0,No,0,No View,4,Good,7,High Quality ,1250,880,1968,0,Not Renovated,1590,9800
3329510200,11/24/2014,98001,Auburn,"$299,900.00 ",3,2,2100,Large,8163,2,0,No,0,No View,3,Average,7,High Quality ,2100,0,1984,0,Not Renovated,1410,7515
4031700030,4/10/2015,98001,Auburn,"$299,999.00 ",3,3,2380,Large,9719,2,0,No,0,No View,3,Average,8,High Quality ,2380,0,2001,0,Not Renovated,2830,11505
2730000270,2/12/2015,98001,Auburn,"$178,500.00 ",3,1,900,Small,10511,1,0,No,0,No View,4,Good,6,Standard ,900,0,1961,0,Not Renovated,1460,10643
9262800002,7/8/2014,98001,Auburn,"$232,000.00 ",3,2,1460,Medium,15000,1,0,No,0,No View,3,Average,7,High Quality ,1460,0,1966,0,Not Renovated,1510,15000
3329530030,3/4/2015,98001,Auburn,"$271,920.00 ",3,2,1410,Small,10248,1,0,No,0,No View,3,Average,7,High Quality ,1410,0,1985,0,Not Renovated,2090,9414
7696610240,12/10/2014,98001,Auburn,"$257,000.00 ",4,2,1400,Small,8500,2,0,No,0,No View,3,Average,7,High Quality ,1400,0,1975,0,Not Renovated,1580,7650
304100070,11/18/2014,98001,Auburn,"$210,000.00 ",4,2,1500,Medium,5393,2,0,No,0,No View,3,Average,7,High Quality ,1500,0,1999,0,Not Renovated,1700,5917
1311000270,4/16/2015,98001,Auburn,"$247,000.00 ",5,2,1590,Medium,9350,1,0,No,0,No View,5,Excellent,7,High Quality ,1060,530,1962,0,Not Renovated,1460,8210
4031000520,7/8/2014,98001,Auburn,"$115,000.00 ",1,2,1150,Small,9812,1,0,No,0,No View,4,Good,7,High Quality ,1150,0,1962,0,Not Renovated,1200,9812
4031000520,11/25/2014,98001,Auburn,"$227,000.00 ",1,2,1150,Small,9812,1,0,No,0,No View,4,Good,7,High Quality ,1150,0,1962,0,Not Renovated,1200,9812
8856004582,7/17/2014,98001,Auburn,"$198,000.00 ",3,2,1300,Small,6318,1,0,No,0,No View,3,Average,7,High Quality ,1300,0,1980,0,Not Renovated,1150,8002
8856001090,1/30/2015,98001,Auburn,"$185,900.00 ",3,1,940,Small,10890,1,0,No,0,No View,4,Good,5,Basic ,940,0,1909,0,Not Renovated,1370,10255
1311400350,10/9/2014,98001,Auburn,"$235,000.00 ",4,2,2070,Large,7245,1,0,No,0,No View,4,Good,7,High Quality ,1060,1010,1964,0,Not Renovated,1450,7350
7895500550,3/19/2015,98001,Auburn,"$190,848.00 ",4,2,1370,Small,7904,1,0,No,0,No View,3,Average,7,High Quality ,900,470,1970,0,Not Renovated,1370,7900
2730500140,4/23/2015,98001,Auburn,"$314,950.00 ",4,2,1890,Medium,9623,1,0,No,0,No View,4,Good,7,High Quality ,1290,600,1969,0,Not Renovated,1510,9711
3750603492,7/15/2014,98001,Auburn,"$185,000.00 ",3,1,1510,Medium,17040,1,0,No,0,No View,4,Good,6,Standard ,1510,0,1975,0,Not Renovated,1520,14000
3353400120,7/1/2014,98001,Auburn,"$174,000.00 ",2,1,900,Small,13531,1,0,No,0,No View,3,Average,6,Standard ,900,0,1979,0,Not Renovated,1767,8308
302000065,1/29/2015,98001,Auburn,"$184,000.00 ",3,1,970,Small,14850,1,0,No,0,No View,3,Average,7,High Quality ,970,0,1968,0,Not Renovated,1410,14850
2595650220,4/21/2015,98001,Auburn,"$313,100.00 ",3,2,1730,Medium,12821,1,0,No,0,No View,3,Average,8,High Quality ,1730,0,1994,0,Not Renovated,1980,11336
3751600146,10/23/2014,98001,Auburn,"$166,000.00 ",1,1,1120,Small,17332,1,0,No,0,No View,3,Average,7,High Quality ,1120,0,1988,0,Not Renovated,1280,17334
3751604895,6/5/2014,98001,Auburn,"$165,000.00 ",3,1,1150,Small,19200,1,0,No,0,No View,4,Good,5,Basic ,1150,0,1908,0,Not Renovated,1290,19200
4014400237,5/23/2014,98001,Auburn,"$132,500.00 ",3,1,1080,Small,10500,1,0,No,0,No View,3,Average,7,High Quality ,1080,0,1967,0,Not Renovated,1200,9607
7968000120,5/9/2014,98001,Auburn,"$290,000.00 ",4,3,2000,Large,13300,1,0,No,0,No View,4,Good,7,High Quality ,1200,800,1968,0,Not Renovated,1800,9810
7905400040,7/11/2014,98001,Auburn,"$206,000.00 ",3,2,1140,Small,9800,1,0,No,0,No View,4,Good,7,High Quality ,1140,0,1968,0,Not Renovated,1370,9800
7967950040,4/16/2015,98001,Auburn,"$485,000.00 ",4,3,3710,Very Large,15935,1,0,No,0,No View,3,Average,10,Custom ,2130,1580,2005,0,Not Renovated,3674,17913
5647900650,11/20/2014,98001,Auburn,"$500,000.00 ",5,3,3720,Very Large,25474,2,0,No,4,Excellent View,3,Average,9,High Quality ,2090,1630,1986,0,Not Renovated,1870,14547
4013200145,11/7/2014,98001,Auburn,"$429,000.00 ",3,1,1540,Medium,37950,1,0,No,0,No View,4,Good,7,High Quality ,1090,450,1959,0,Not Renovated,1820,24375
3750605674,9/17/2014,98001,Auburn,"$270,000.00 ",3,3,1808,Medium,19200,1,0,No,0,No View,3,Average,8,High Quality ,1808,0,2005,0,Not Renovated,1450,14400
9265400210,9/22/2014,98001,Auburn,"$227,000.00 ",3,2,1510,Medium,9837,2,0,No,0,No View,3,Average,7,High Quality ,1510,0,1989,0,Not Renovated,1470,8054
1329500120,1/9/2015,98001,Auburn,"$300,000.00 ",4,3,2600,Very Large,8572,2,0,No,0,No View,3,Average,8,High Quality ,2600,0,2003,0,Not Renovated,2170,5288
3599600150,9/4/2014,98001,Auburn,"$201,000.00 ",3,1,1220,Small,22443,1,0,No,0,No View,4,Good,7,High Quality ,1220,0,1972,0,Not Renovated,1260,19950
6699300330,5/13/2015,98001,Auburn,"$372,000.00 ",5,3,2840,Very Large,6010,2,0,No,0,No View,3,Average,8,High Quality ,2840,0,2003,0,Not Renovated,2740,5509
5515600087,12/9/2014,98001,Auburn,"$215,000.00 ",3,2,1100,Small,33600,1,0,No,0,No View,3,Average,7,High Quality ,1100,0,1967,0,Not Renovated,1570,32700
2482500040,7/17/2014,98001,Auburn,"$199,900.00 ",5,2,1798,Medium,11232,1,0,No,0,No View,3,Average,7,High Quality ,1798,0,1967,0,Not Renovated,1300,15582
1021049057,10/8/2014,98001,Auburn,"$207,000.00 ",3,1,1980,Large,18730,1,0,No,0,No View,4,Good,7,High Quality ,1280,700,1943,0,Not Renovated,1356,9450
7967900150,4/30/2015,98001,Auburn,"$367,950.00 ",4,3,3030,Very Large,9500,2,0,No,0,No View,3,Average,8,High Quality ,3030,0,1989,0,Not Renovated,2650,9500
3751606606,7/17/2014,98001,Auburn,"$262,500.00 ",3,2,2259,Large,26831,1.5,0,No,3,Good View,5,Excellent,7,High Quality ,1491,768,1908,0,Not Renovated,1980,15794
3874010220,6/24/2014,98001,Auburn,"$289,000.00 ",3,3,1970,Large,9607,2,0,No,0,No View,3,Average,7,High Quality ,1090,880,1988,0,Not Renovated,2020,9608
8001600150,3/10/2015,98001,Auburn,"$300,000.00 ",3,2,1810,Medium,8232,1,0,No,0,No View,3,Average,8,High Quality ,1810,0,1988,0,Not Renovated,2260,8491
6699300210,10/27/2014,98001,Auburn,"$321,500.00 ",4,3,2620,Very Large,5457,2,0,No,0,No View,3,Average,8,High Quality ,2620,0,2003,0,Not Renovated,2740,5816
3329520410,5/5/2014,98001,Auburn,"$245,000.00 ",3,2,1920,Large,9306,1,0,No,0,No View,3,Average,7,High Quality ,1000,920,1984,0,Not Renovated,1860,8458
4013800206,8/28/2014,98001,Auburn,"$199,000.00 ",4,1,1220,Small,11730,1,0,No,0,No View,4,Good,7,High Quality ,1220,0,1960,0,Not Renovated,1270,9520
2460600040,6/16/2014,98001,Auburn,"$175,000.00 ",3,2,1220,Small,7300,1,0,No,0,No View,3,Average,7,High Quality ,1220,0,1973,0,Not Renovated,1260,7347
9543000205,4/13/2015,98001,Auburn,"$139,950.00 ",0,0,844,Small,4269,1,0,No,0,No View,4,Good,7,High Quality ,844,0,1913,0,Not Renovated,1380,9600
2154900330,8/27/2014,98001,Auburn,"$234,000.00 ",4,3,1820,Medium,8217,1,0,No,0,No View,3,Average,7,High Quality ,1120,700,1987,0,Not Renovated,1310,8217
8159610150,11/17/2014,98001,Auburn,"$234,950.00 ",3,2,1510,Medium,9153,1,0,No,0,No View,4,Good,7,High Quality ,1510,0,1974,0,Not Renovated,1780,9286
3353402390,5/1/2015,98001,Auburn,"$171,500.00 ",3,1,1150,Small,6480,1.5,0,No,0,No View,4,Good,5,Basic ,1150,0,1946,0,Not Renovated,1100,7300
8001210120,9/16/2014,98001,Auburn,"$234,500.00 ",4,3,1960,Large,7875,1,0,No,0,No View,3,Average,7,High Quality ,1220,740,1978,0,Not Renovated,2030,7650
3422049158,7/11/2014,98001,Auburn,"$246,000.00 ",3,2,1440,Medium,11325,1,0,No,0,No View,4,Good,8,High Quality ,1440,0,1966,0,Not Renovated,1440,20000
3329500730,11/11/2014,98001,Auburn,"$220,000.00 ",3,2,1290,Small,8250,1,0,No,0,No View,3,Average,7,High Quality ,1290,0,1983,0,Not Renovated,1410,7823
6143600555,6/9/2014,98001,Auburn,"$229,950.00 ",4,2,1300,Small,21000,1,0,No,0,No View,4,Good,7,High Quality ,1300,0,1969,0,Not Renovated,2120,9920
7436200040,11/5/2014,98001,Auburn,"$290,000.00 ",5,3,2780,Very Large,9652,1,0,No,0,No View,4,Good,8,High Quality ,1390,1390,1967,0,Not Renovated,1790,9652
3750603685,7/23/2014,98001,Auburn,"$250,000.00 ",3,2,2030,Large,14400,1,0,No,0,No View,4,Good,7,High Quality ,1310,720,1969,0,Not Renovated,1330,14400
3599600276,11/6/2014,98001,Auburn,"$215,500.00 ",3,2,1380,Small,9000,2,0,No,0,No View,2,Fair,7,High Quality ,1380,0,1946,1982,Renovated,1460,9732
3421049044,4/9/2015,98001,Auburn,"$289,000.00 ",2,2,2056,Large,52333,1,0,No,0,No View,4,Good,7,High Quality ,1048,1008,1980,0,Not Renovated,2220,6458
1311800220,2/18/2015,98001,Auburn,"$234,950.00 ",4,2,1450,Medium,7560,1,0,No,0,No View,3,Average,7,High Quality ,1450,0,1967,0,Not Renovated,1430,7560
1311600020,8/21/2014,98001,Auburn,"$285,000.00 ",4,3,2360,Large,7350,1,0,No,0,No View,4,Good,7,High Quality ,1440,920,1965,0,Not Renovated,1450,7305
3751606785,7/22/2014,98001,Auburn,"$335,000.00 ",3,2,2060,Large,47318,1,0,No,2,Average View,4,Good,8,High Quality ,1600,460,1976,0,Not Renovated,1870,19663
6306100190,5/21/2014,98001,Auburn,"$220,000.00 ",4,3,2160,Large,8005,2,0,No,0,No View,3,Average,7,High Quality ,2160,0,1993,0,Not Renovated,1790,8016
2595650170,6/9/2014,98001,Auburn,"$367,300.00 ",4,3,2190,Large,14937,2,0,No,0,No View,3,Average,8,High Quality ,2190,0,1993,0,Not Renovated,1920,11360
9264000010,7/29/2014,98001,Auburn,"$535,000.00 ",3,2,2740,Very Large,23505,2,0,No,4,Excellent View,3,Average,10,Custom ,2740,0,1988,0,Not Renovated,2800,16400
3717000250,4/22/2015,98001,Auburn,"$321,000.00 ",3,3,2014,Large,4500,2,0,No,0,No View,3,Average,7,High Quality ,2014,0,2005,0,Not Renovated,2014,4500
3353400840,12/2/2014,98001,Auburn,"$230,000.00 ",6,2,2140,Large,36509,1.5,0,No,0,No View,4,Good,8,High Quality ,2140,0,1903,1979,Renovated,1710,12000
8001600130,5/1/2015,98001,Auburn,"$289,950.00 ",3,3,1770,Medium,9450,1,0,No,0,No View,3,Average,8,High Quality ,1770,0,1988,0,Not Renovated,2200,8582
5412100920,12/3/2014,98001,Auburn,"$250,000.00 ",4,3,1830,Medium,6643,2,0,No,0,No View,3,Average,8,High Quality ,1830,0,2001,0,Not Renovated,2400,6472
3876500290,3/5/2015,98001,Auburn,"$175,000.00 ",3,1,1070,Small,6164,1,0,No,0,No View,3,Average,7,High Quality ,1070,0,1967,0,Not Renovated,1320,7920
4012800010,5/6/2014,98001,Auburn,"$360,000.00 ",4,2,2680,Very Large,18768,1,0,No,0,No View,5,Excellent,8,High Quality ,2680,0,1965,0,Not Renovated,1230,15750
3422049088,3/24/2015,98001,Auburn,"$389,000.00 ",3,2,2180,Large,9220,1,0,No,0,No View,4,Good,7,High Quality ,1090,1090,1938,0,Not Renovated,2050,22400
8856000545,5/7/2014,98001,Auburn,"$100,000.00 ",2,1,910,Small,22000,1,0,No,0,No View,3,Average,6,Standard ,910,0,1956,0,Not Renovated,1326,9891
1311800130,1/23/2015,98001,Auburn,"$162,500.00 ",3,2,1390,Small,7417,1,0,No,0,No View,3,Average,7,High Quality ,1390,0,1967,0,Not Renovated,1390,7665
3751602249,3/5/2015,98001,Auburn,"$205,000.00 ",4,1,1340,Small,7920,1,0,No,0,No View,4,Good,7,High Quality ,1340,0,1970,0,Not Renovated,1090,9600
8961950050,3/20/2015,98001,Auburn,"$409,000.00 ",4,3,3230,Very Large,12651,2,0,No,0,No View,4,Good,8,High Quality ,3230,0,2002,0,Not Renovated,2550,12081
3750604417,5/26/2014,98001,Auburn,"$172,500.00 ",3,1,1140,Small,8800,1,0,No,0,No View,3,Average,7,High Quality ,1140,0,1972,0,Not Renovated,1270,13560
6084600420,9/5/2014,98001,Auburn,"$245,000.00 ",4,2,2190,Large,9113,2,0,No,0,No View,3,Average,7,High Quality ,2190,0,1986,0,Not Renovated,1570,8306
7696630170,6/5/2014,98001,Auburn,"$276,000.00 ",4,3,2068,Large,7242,2,0,No,0,No View,4,Good,7,High Quality ,2068,0,1976,0,Not Renovated,1560,7524
3751600635,11/10/2014,98001,Auburn,"$264,500.00 ",3,2,1580,Medium,14040,1,0,No,0,No View,3,Average,7,High Quality ,1050,530,1980,0,Not Renovated,2240,12000
3356403304,10/16/2014,98001,Auburn,"$154,000.00 ",3,3,1530,Medium,9997,1,0,No,0,No View,3,Average,6,Standard ,1020,510,1992,0,Not Renovated,1410,9997
3356403140,10/10/2014,98001,Auburn,"$225,000.00 ",3,1,1080,Small,16000,1,0,No,0,No View,3,Average,6,Standard ,1080,0,1952,0,Not Renovated,1610,10007
321049193,10/17/2014,98001,Auburn,"$215,000.00 ",3,2,1760,Medium,9282,1,0,No,0,No View,5,Excellent,7,High Quality ,1100,660,1947,0,Not Renovated,1730,7500
9264030470,6/11/2014,98001,Auburn,"$455,000.00 ",4,3,3170,Very Large,10688,2,0,No,2,Average View,3,Average,9,High Quality ,3170,0,2001,0,Not Renovated,3100,12610
3275910020,2/13/2015,98001,Auburn,"$340,000.00 ",4,3,2181,Large,5521,2,0,No,0,No View,3,Average,8,High Quality ,2181,0,2006,0,Not Renovated,2333,5143
9265410010,2/3/2015,98001,Auburn,"$212,000.00 ",3,2,1470,Medium,8350,1,0,No,0,No View,3,Average,7,High Quality ,1470,0,1990,0,Not Renovated,1590,8182
2895550050,5/7/2015,98001,Auburn,"$280,000.00 ",3,3,1550,Medium,4486,2,0,No,0,No View,3,Average,7,High Quality ,1550,0,2000,0,Not Renovated,1700,4487
8001450170,8/4/2014,98001,Auburn,"$274,950.00 ",3,2,1840,Medium,16679,1,0,No,0,No View,3,Average,8,High Quality ,1840,0,1989,0,Not Renovated,1910,15571
2895550280,5/7/2014,98001,Auburn,"$280,000.00 ",3,3,1600,Medium,4271,2,0,No,0,No View,3,Average,7,High Quality ,1600,0,2000,0,Not Renovated,1700,4746
2214800170,4/15/2015,98001,Auburn,"$295,000.00 ",3,3,1940,Large,10350,1,0,No,0,No View,3,Average,7,High Quality ,1420,520,1979,0,Not Renovated,1810,7800
5419000050,9/17/2014,98001,Auburn,"$338,500.00 ",4,3,2717,Very Large,4513,2,0,No,0,No View,3,Average,8,High Quality ,2717,0,2005,0,Not Renovated,2550,4841
3751600430,12/26/2014,98001,Auburn,"$250,000.00 ",3,2,1780,Medium,35233,1,0,No,0,No View,4,Good,8,High Quality ,1420,360,1979,0,Not Renovated,1950,17334
2895550190,8/8/2014,98001,Auburn,"$245,000.00 ",4,3,1700,Medium,4268,2,0,No,0,No View,3,Average,7,High Quality ,1700,0,2000,0,Not Renovated,1700,4488
9543000896,8/25/2014,98001,Auburn,"$237,000.00 ",3,2,1800,Medium,9216,1,0,No,0,No View,4,Good,7,High Quality ,1800,0,1950,0,Not Renovated,1400,10022
6306100080,9/9/2014,98001,Auburn,"$234,950.00 ",3,2,1430,Medium,10850,1,0,No,0,No View,3,Average,7,High Quality ,1430,0,1994,0,Not Renovated,1610,8015
5530000050,10/27/2014,98001,Auburn,"$278,000.00 ",3,2,2710,Very Large,9088,1,0,No,0,No View,4,Good,7,High Quality ,2060,650,1965,0,Not Renovated,1690,10454
1311200380,8/27/2014,98001,Auburn,"$210,000.00 ",3,1,1730,Medium,7210,1,0,No,0,No View,3,Average,7,High Quality ,1430,300,1963,0,Not Renovated,1820,7210
4031000250,6/26/2014,98001,Auburn,"$150,000.00 ",3,1,1310,Small,9612,1,0,No,0,No View,3,Average,7,High Quality ,960,350,1962,0,Not Renovated,1310,9812
3354400545,7/15/2014,98001,Auburn,"$190,000.00 ",4,3,1840,Medium,13493,2,0,No,0,No View,3,Average,7,High Quality ,1840,0,1994,0,Not Renovated,1430,11463
7696500280,10/27/2014,98001,Auburn,"$182,500.00 ",3,1,910,Small,7194,1,0,No,0,No View,4,Good,7,High Quality ,910,0,1971,0,Not Renovated,1530,7200
6143000020,10/27/2014,98001,Auburn,"$175,000.00 ",3,2,1910,Large,17003,1.5,0,No,0,No View,4,Good,8,High Quality ,1910,0,1963,0,Not Renovated,1820,14806
6143000020,4/6/2015,98001,Auburn,"$299,000.00 ",3,2,1910,Large,17003,1.5,0,No,0,No View,4,Good,8,High Quality ,1910,0,1963,0,Not Renovated,1820,14806
7696630080,5/6/2014,98001,Auburn,"$197,000.00 ",3,2,1690,Medium,7735,1,0,No,0,No View,4,Good,7,High Quality ,1060,630,1976,0,Not Renovated,1580,7503
2460500020,3/30/2015,98001,Auburn,"$305,000.00 ",4,2,2370,Large,10140,1,0,No,0,No View,3,Average,7,High Quality ,1460,910,1968,0,Not Renovated,1450,7800
2744000010,5/13/2014,98001,Auburn,"$287,600.00 ",3,3,1950,Large,8251,2,0,No,0,No View,3,Average,7,High Quality ,1950,0,1990,0,Not Renovated,1540,8588
2817850290,12/1/2014,98001,Auburn,"$258,000.00 ",3,2,1790,Medium,7879,1.5,0,No,0,No View,3,Average,7,High Quality ,1790,0,1998,0,Not Renovated,1790,7879
4031000460,6/10/2014,98001,Auburn,"$199,500.00 ",3,1,920,Small,9812,1,0,No,0,No View,4,Good,7,High Quality ,920,0,1962,0,Not Renovated,1188,9812
3750606890,6/26/2014,98001,Auburn,"$220,000.00 ",3,2,1660,Medium,15600,2,0,No,0,No View,3,Average,7,High Quality ,1660,0,1981,0,Not Renovated,1660,14400
3356402232,9/24/2014,98001,Auburn,"$179,900.00 ",3,2,1230,Small,12000,1,0,No,0,No View,3,Average,6,Standard ,1230,0,1970,0,Not Renovated,1550,12000
3751606514,6/26/2014,98001,Auburn,"$270,000.00 ",2,1,1780,Medium,81021,1,0,No,3,Good View,4,Good,9,High Quality ,1780,0,1954,0,Not Renovated,1780,26723
9264030040,4/30/2015,98001,Auburn,"$425,000.00 ",3,3,2650,Very Large,12247,2,0,No,0,No View,3,Average,9,High Quality ,2650,0,2002,0,Not Renovated,2920,8965
2214800730,9/5/2014,98001,Auburn,"$287,500.00 ",4,3,2240,Large,6944,1,0,No,2,Average View,3,Average,7,High Quality ,1310,930,1979,0,Not Renovated,1780,7477
1521049156,10/10/2014,98001,Auburn,"$255,000.00 ",3,3,1900,Medium,16117,1,0,No,0,No View,4,Good,7,High Quality ,1900,0,1958,0,Not Renovated,1640,19166
6648760150,7/28/2014,98001,Auburn,"$315,000.00 ",3,3,1600,Medium,7982,2,0,No,0,No View,3,Average,8,High Quality ,1600,0,1993,0,Not Renovated,1890,9830
4045700455,3/16/2015,98001,Auburn,"$363,000.00 ",3,1,2510,Large,20000,2,0,No,0,No View,4,Good,7,High Quality ,2510,0,1961,0,Not Renovated,2130,20000
3322049095,2/5/2015,98001,Auburn,"$240,000.00 ",3,1,1690,Medium,20063,1.5,0,No,0,No View,4,Good,7,High Quality ,1690,0,1913,0,Not Renovated,1700,15899
1311200120,5/13/2014,98001,Auburn,"$225,000.00 ",3,1,1660,Medium,7210,1,0,No,0,No View,3,Average,7,High Quality ,1100,560,1963,0,Not Renovated,1660,7245
1311800040,12/20/2014,98001,Auburn,"$260,000.00 ",4,3,2240,Large,7200,1,0,No,0,No View,3,Average,7,High Quality ,1140,1100,1967,0,Not Renovated,1580,7416
2422000067,4/27/2015,98001,Auburn,"$230,000.00 ",3,2,1830,Medium,11331,1,0,No,0,No View,3,Average,7,High Quality ,1250,580,1965,0,Not Renovated,2240,16433
9262800208,9/19/2014,98001,Auburn,"$637,000.00 ",4,4,4083,Very Large,68377,2,0,No,0,No View,3,Average,10,Custom ,4083,0,2005,0,Not Renovated,2430,41382
6084600330,8/29/2014,98001,Auburn,"$260,000.00 ",3,2,1670,Medium,8511,1,0,No,0,No View,3,Average,7,High Quality ,1340,330,1985,0,Not Renovated,1580,7218
